,index,channel_subCount,channel_viewCount,title_on_youtube,up_time,log_view,y
2913,2913,34749,36945346,"main titles (from ""blade runner"")",676,9.73032393352694,0
2914,2914,1702,797481,intro (menace movement),403,10.33084460706039,0
2915,2915,26,26222,chained to the rhythm (ft skip marley) [ hot chip remix ] - katy perry,639,9.690232448972248,0
2916,2916,1206729,1571414171,vicente fernández - a duras penas (en vivo),1896,16.268764332803478,0
2917,2917,722046,237393020,newsboys - love riot (audio),1004,12.425208175446844,0
2918,2918,32887,31615071,muscle cars [feat. keak da sneak & turf talk],1500,12.198413388162685,0
2919,2919,442,253951,lie to me,123,6.787844982309579,0
2920,2920,170338,113326263,longpigs - she said,2237,13.014058531457053,0
2921,2921,414,219149,nanea ko maka i ka le'ale'a,1500,7.669028288589683,0
2922,2922,1087,224689,how many times,672,7.660114319173928,0
2923,2923,495223,235621670,ariana grande - thinking bout you (audio only),927,16.22403055162549,0
2924,2924,1118493,275717760,tori kelly - sunday (live),92,13.13434530652982,0
2925,2925,496,273767,earth,277,7.085064293952548,0
2926,2926,1361,566189,hot to def,1502,9.276408971945887,0
2927,2927,2,24404,thank yew speech,1136,2.833213344056216,0
2928,2928,438,207032,underneath the moon,53,8.17103418920548,0
2929,2929,753,703537,gentlemen's paradise,214,8.95789673495042,0
2930,2930,0,11274345,"david arkenstone: ""the voice"" (feat david davidson)",645,6.99117688712121,0
2931,2931,5,1312,look at you,494,5.123963979403259,0
2932,2932,43583,51697467,grupo mazz a las escondidas.wmv,2518,11.28143467216819,0
2933,2933,620,307999,her and her friend,1160,8.648221453822641,0
2934,2934,44,3326,recuérdame,571,4.30406509320417,0
2935,2935,16,2832,throw away the key,324,4.394449154672439,0
2936,2936,12957,1822049,"john coltrane interview (live from konserthuset, stockholm)",270,6.396929655216146,0
2937,2937,0,9271,headwreck,277,6.240275845170769,0
2938,2938,10584,3568170,games (feat. guru & sadat x),688,9.440022500129976,0
2939,2939,288,58424,i remember,1154,6.408528791059498,0
2940,2940,38,140462,this is not a goodbye,1690,8.503499864284235,0
2941,2941,4500,3058916,laughing,691,7.587817219993427,0
2942,2942,5464,3057322,there are no words,1024,7.443663683115591,0
2943,2943,1088,78202,naqqim dagh timshar (we are left in this abandoned place),678,5.521460917862246,0
2944,2944,841,348517,winter winds,411,7.197435354096591,0
2945,2945,1154593,610715038,wax motif - your eyes (feat. totem) [vip dub] {official full stream},1221,9.507180382212729,0
2946,2946,53,11872,my best friend,1477,5.497168225293202,0
2947,2947,468,148690,every little thing,94,6.621405651764134,0
2948,2948,14944,2610900,4th quarter -- free throws,1502,8.974111581113318,0
2949,2949,1226,1967493,"che apalache-red rocking chair-ted's fun on the river-wilmington, nc",508,6.025865973825314,0
2950,2950,23,56837,call you home,393,6.8308742346461795,0
2951,2951,3249,2634520,warning!,174,10.862147880776792,0
2952,2952,73,38443,next year,690,4.564348191467836,0
2953,2953,115,336043,dropkick murphys  - fields of athenry - live in boston + lyrics,2298,12.715540347737868,0
2954,2954,1023132,367977056,led zeppelin - dazed and confused (supershow 1969),3896,15.423521652978348,0
2955,2955,109719,92621410,hank williams jr - leave them boys alone,2661,10.791028954457627,0
2956,2956,222985,194231592,warren g - regulate (photek remix / audio) ft. nate dogg,1475,11.203324928417425,0
2957,2957,1848,1449467,masacre de inocentes,147,8.362175469149628,0
2958,2958,1073,74203,estoy seco y me quiero mojar,1185,4.77912349311153,0
2959,2959,534494,228482049,on tha block #2 - skit (explicit),665,11.702462593467743,0
2960,2960,28,7053,sound of a heartbreak,1146,4.997212273764115,0
2961,2961,33,58184,taylor swift - wonderland ( live at 1989 world tour ),584,10.97029952865444,0
2962,2962,53672,24777493,xavier omar - runnin' round,444,11.42133635339632,0
2963,2963,10567,8233635,mi guitarra lloró,998,9.132919225007598,0
2964,2964,91748,42871369,buttons (css remix),1499,5.262690188904886,0
2965,2965,17615,10453063,caminemos juntos,1500,11.196514645685575,0
2966,2966,4,2662,agnus dei,1211,4.174387269895637,0
2967,2967,92,9580,the whistler,761,4.07753744390572,0
2968,2968,2368,701771,e o mai,667,7.234177179749849,0
2969,2969,301091,174509401,lil baby - right now ft. young thug (harder than ever),213,13.917523677337226,0
2970,2970,16,1905,paid in full,126,4.844187086458591,0
2971,2971,298,79636,kill the messenger,629,5.602118820879701,0
2972,2972,1890154,728747959,a boogie wit da hoodie - check feat. kojo funds [official audio],180,13.461379518412382,0
2973,2973,2594,835233,find yourself with me,136,9.427304872213677,0
2974,2974,76,191897,coldplay - amazing day  [live at global citizen festival 26-09-2015],1177,11.973875735962569,0
2975,2975,629,28318,cuanto daría (version album),1180,4.882801922586371,0
2976,2976,371,99314,cardboard blues,1202,6.375024819828097,0
2977,2977,4241,4019005,se puso el ambiente,691,6.142037405587356,0
2978,2978,471901,296049989,obas nenor featuring jenny penkin  'my intuition',423,11.31502315620925,0
2979,2979,5242,2858274,snow,1502,4.110873864173311,0
2980,2980,91970,20072240,the prophet - hoo-ey,1477,9.56043370454936,0
2981,2981,25,4416,sin pausa,284,4.867534450455582,0
2982,2982,19,8014,kilkelly,1447,6.133398042996649,0
2983,2983,13139,12122215,her heart,713,13.08274690594906,0
2984,2984,874,5386807,pantera - i'll cast a shadow,4675,12.819602861108633,0
2985,2985,5164,9841498,more than music,1535,11.256380237021988,0
2986,2986,5712,5249774,dave vs. us,690,7.135687347028144,0
2987,2987,34,66370,the chieftains - the cloak / tabhair dom do lámh,2569,10.895831506195684,0
2988,2988,143,20164,chung king road,1228,6.052089168924417,0
2989,2989,563,896462,ari goldwag - ki nicham,1750,9.830594227015803,0
2990,2990,31813,28973155,"baby, can i hold you tonight",1500,7.67368812926773,0
2991,2991,676,348891,bitter end,158,8.707648248106914,0
2992,2992,0,0,chica cajatambina,668,1.3862943611198906,0
2993,2993,61752,69426414,stokley - be with u from the album introducing stokely,537,10.232899207525533,0
2994,2994,259,479090,nothing but you,110,7.729735331385051,0
2995,2995,8,17701,tim berg - bromance (original mix),3032,9.185842740375783,0
2996,2996,30640,17105385,apache tears,1403,8.296546520300614,0
2997,2997,733,6560609,pitbull - call of the wild,3415,14.531844828139496,0
2998,2998,503,15572,regala,1502,3.4339872044851463,0
2999,2999,226004,91190844,ingrid michaelson - handsome hands,1707,12.21779368498087,0
3000,3000,53,9515,texas women,1500,3.044522437723423,0
3001,3001,3160,1113786,you can't hurt ham,319,7.6638772587034705,0
3002,3002,4723,64704,positive vibin',253,6.040254711277414,0
3003,3003,755,51529,flow temperament by bumpy knuckles x nottz,228,9.619797501353885,0
3004,3004,260,69956,harder,738,8.501267040865978,0
3005,3005,2432546,1754194819,of mice & men - sunflower,332,12.59894546923062,0
3006,3006,401,1985,we want more,149,4.060443010546419,0
3007,3007,1417,950259,"black diamond (live at maxwell's, hoboken, nj, 2/4/86)",438,7.890956716138919,0
3008,3008,44275,15354456,old landmark,1194,9.65745912868446,0
3009,3009,3021097,2828742698,juan gabriel - yo no naci para amar,3118,16.652790680280045,0
3010,3010,321,330270,feel your love,168,9.420682331453184,0
3011,3011,211138,140729461,ali farka touré - mahini me,1450,7.994969522697877,0
3012,3012,1834,439658,take my heart away teresa (jamaican mix),836,3.6375861597263857,0
3013,3013,16,52993,romantic,159,5.973809611869261,0
3014,3014,464636,353952573,"aimer - kogoesouna kisetsu kara「tv drama ''ubai ai, fuyu'' opening」",676,12.41179329575236,0
3015,3015,81,101809,cassadee pope - proved you wrong (frame by frame deluxe version),1887,10.135392609518911,0
3016,3016,2,417,lab of music - my world,2324,3.1354942159291497,0
3017,3017,3673981,1414740441,lorde - liability,648,16.472166406941195,0
3018,3018,1,11636,concrete,1500,3.9889840465642745,0
3019,3019,246339,85996136,cardi b - lick (audio),696,14.534990955805954,0
3020,3020,11363,11347564,glasses malone - nuthin' else (audio),1192,7.765993079407675,0
3021,3021,3330,2079278,the king is gone (so are you) (live) (1990 version),942,8.919988070968524,0
3022,3022,19,6522,jin jin,411,3.713572066704308,0
3023,3023,869275,188794901,knife party - plur police,1123,15.133830903387334,0
3024,3024,0,3591,moreno swing,1167,5.278114659230517,0
3025,3025,65720,17007809,y sigues siendo tu,1157,10.712861002064205,0
3026,3026,7557,3295704,i'm his only woman,690,10.777329968145445,0
3027,3027,14380,9018685,salute u (explicit),691,11.256638695062765,0
3028,3028,4355897,48398517,steal my girl (big payno & afterhrs pool party remix),1500,10.472685852626894,0
3029,3029,1,145,una vieja pelicula,361,2.6390573296152584,0
3030,3030,5326415,3953753686,la venia bendita - ulices chaidez y sus plebes - del records 2016,780,13.064977878959093,0
3031,3031,5680,1120381,message to michael (aka message to martha),642,8.59489469908009,0
3032,3032,1394,212871,zeshan b--you don't miss your water,624,8.908694592507015,0
3033,3033,0,5784,dos gardenias,1500,3.871201010907891,0
3034,3034,4,10933,pre-develop (feat. ld henriquez),1582,5.75890177387728,0
3035,3035,16131,3727847,tears and rain,676,11.195608587388756,0
3036,3036,10120,1708269,los van van - legado - vamos a pasarla bien,256,11.320298994466034,0
3037,3037,326,331740,toco - outro lugar,1914,9.38252741428954,0
3038,3038,989,723003,macon blues,1129,6.8308742346461795,0
3039,3039,1203,188416,ale,748,8.14902386805177,0
3040,3040,1154593,610715038,nghtmre - the killer (feat. bret james & rnsom) [official full stream],423,12.345586731104417,0
3041,3041,534494,228482049,neighborhood superstars (explicit),1501,10.901505725968535,0
3042,3042,182,39380,roll on buddy,1304,5.996452088619021,0
3043,3043,429,155022,don't call my phone (feat. ethereal & archibald slim),767,7.013915474810528,0
3044,3044,16378320,9652871342,steve aoki - lie to me feat. ina wroldsen [ultra music],150,14.185827820854113,0
3045,3045,996647,871446525,t-pain - textin' my ex (audio) ft. tiffany evans,397,12.460804007217194,0
3046,3046,10759852,5377701028,"jason derulo - ""painkiller"" ft. meghan trainor (official audio)",1294,15.040492026737011,0
3047,3047,136,981501,still not over you (getting over me),689,7.199678345691172,0
3048,3048,2434,1763254,you can't trust no one,1392,9.263407092912875,0
3049,3049,4711,8482485,courtney marie andrews - honest life,696,10.174354032059346,0
3050,3050,92,537211,ayo - mother,2408,10.936707622437186,0
3051,3051,6991,5367928,"down, down, down (club mix)",617,10.572188340191147,0
3052,3052,1026,579776,6 years later (intro),25,8.224967478914584,0
3053,3053,236876,151728411,boosie badazz - finish u (audio),1006,13.774677105045038,0
3054,3054,730,78902,soul seven,656,3.7376696182833684,0
3055,3055,3,3668,garty ballantine,394,4.8283137373023015,0
3056,3056,126953,24617792,12 por 8,509,9.95551058060328,0
3057,3057,58,7315,running redux (spanish synthapella),74,5.214935757608986,0
3058,3058,5620,3893550,one direction - perfect (live at gma),1125,13.054422809194879,0
3059,3059,195,163853,love without conditions (feat. desirée dawson),319,8.406485069431817,0
3060,3060,5695,4327870,sexitude,1497,9.920098818341325,0
3061,3061,881,1023089,fruta venenosa,207,5.043425116919247,0
3062,3062,0,214,opera lipstick (original),1545,2.1972245773362196,0
3063,3063,6713,950932,children and all that jazz,691,8.258681496264236,0
3064,3064,2150,464876,we don't die,1213,7.757906208351747,0
3065,3065,381796,362482985,kylie minogue - more more more - fever,1428,12.243970368533182,0
3066,3066,1058,1456502,roberta flack - making love,2848,12.013815897768442,0
3067,3067,328,41639,stay (up with me),452,7.784473235736469,0
3068,3068,717,39605,ebeneza,807,4.882801922586371,0
3069,3069,122,8364,soul back driver,1403,5.541263545158426,0
3070,3070,9430,10794999,justin bieber - what's hatnin' (ft future) audio,1821,13.738486954871187,0
3071,3071,32610,35483262,bob dylan - she belongs to me,3723,12.76001522836957,0
3072,3072,50232,32968557,"moving mountains ""seasonal""",1921,10.11058301942873,0
3073,3073,3660,1296539,higher,857,8.079308192051961,0
3074,3074,15681,9627874,busta's lament,1500,11.423153918578997,0
3075,3075,134,6772,the end (intro),1684,4.727387818712341,0
3076,3076,80,3913,zealot (original mix),918,2.302585092994046,0
3077,3077,497,305782,pimp theme,1500,8.726318950962243,0
3078,3078,193,83695,rihanna (feat. craig white),1395,7.513163545234075,0
3079,3079,3,3240,vinheta - conversa dos nenes,1488,3.332204510175204,0
3080,3080,32509,15006339,girl gone bad (2015 remastered version),1353,11.091910075513749,0
3081,3081,2722,1727230,irish breakfast day,1468,8.643297068211963,0
3082,3082,175,274525,oh no - the pain - dr. no's ethiopium (2009),850,7.046647277848756,0
3083,3083,287,32460,train to ska-thedral,674,3.58351893845611,0
3084,3084,10584,3568170,return of the devils son,1500,10.60633750855746,0
3085,3085,62,8674,she oak,256,6.618738983517219,0
3086,3086,451,49455,6 feet,263,7.971085753505607,0
3087,3087,2431,3270781,luis miguel - somos novios (viña del mar 2012) (hd),2383,11.436325158761433,0
3088,3088,1095,1033234,baila mi son,179,8.195885391314796,0
3089,3089,14785,5650670,free will sacrifice (live at summer breeze: t-stage),91,7.421775793644647,0
3090,3090,10235,10153988,home (feat. sinead harnett),955,9.796514626532023,0
3091,3091,40159,40228191,rusted root - rain - 7/25/1999 - woodstock 99 west stage (official),1546,7.077498053569231,0
3092,3092,8331,10395775,"bach - st john passion - ach herr, lass dein lieb engelein (chorale)",3393,11.574584845356956,0
3093,3093,1017001,573532960,moneybagg yo - in her voice (reset),45,13.859538926568705,0
3094,3094,2132,368787,zo- get off,416,12.818440805738256,0
3095,3095,12088,17983874,j dilla - light my fire,605,7.2399325913204695,0
3096,3096,7150,2819843,dirty dancin' [explicit version],1499,10.633689641047084,0
3097,3097,515,171269,love,837,6.063785208687608,0
3098,3098,140010,29660596,"gallant's band practice // ""jupiter""",994,12.32822390437031,0
3099,3099,3847,2470826,vargas blues band - sangre española (audio oficial),171,5.1298987149230735,0
3100,3100,589991,243256080,criminal,687,11.584510972669518,0
3101,3101,122724,61861005,matt maher - the cross forever speaks (official audio),444,11.20258870195364,0
3102,3102,39,57765,overflow (live) (feat. savannah mckee),247,8.238536930171769,0
3103,3103,485,143981,for the cash,1292,7.803435056952168,0
3104,3104,8,1034,oscar gets laid,1146,3.6888794541139363,0
3105,3105,3362,2669982,the waterboys - destinies entwined,1531,12.046789651212775,0
3106,3106,143855,30816312,think about us,33,11.975281173281694,0
3107,3107,13,4156359,te irá mejor sin mi,375,11.870068299431116,0
3108,3108,19846099,5342624134,alan walker - force,1355,18.65495768840174,0
3109,3109,19379,21172758,sexy american girls,691,9.302190025606063,0
3110,3110,1944,2531698,los santos,920,7.912789220690681,0
3111,3111,857,362426,dude without a face,1391,6.885509670034818,0
3112,3112,100822,49357962,metric - seven rules - art of doubt [official audio],87,10.790802512173709,0
3113,3113,84,45662,nobody believes you,691,4.418840607796598,0
3114,3114,27168,27770359,here in after,844,9.252249775053393,0
3115,3115,117389,58246458,"maranda curtis - ""god almighty""",539,11.897834061682993,0
3116,3116,5,976,loose,1251,4.736198448394496,0
3117,3117,215,156129,remembering,466,7.170119543449628,0
3118,3118,63,4372,lost together (armin van buuren extended mash up),1486,6.897704943128636,0
3119,3119,195848,155051458,"neko case - ""my uncle's navy"" (full album stream)",199,9.133135301067211,0
3120,3120,20,5999,swing,228,5.953243334287785,0
3121,3121,3575,682310,can’t stop,787,11.410671230931472,0
3122,3122,55546,48602538,slow down,711,11.392428750616162,0
3123,3123,1170,343702,trippin’ on your love,690,7.441906728051625,0
3124,3124,93,37025,soundboy ext.,213,7.489412083508719,0
3125,3125,1188,325922,great dane,678,10.871706377270643,0
3126,3126,4,2133,freyleck zain,1678,4.727387818712341,0
3127,3127,7012,582442,bad behavior,340,10.328820645281759,0
3128,3128,7,182049,the truth,1290,5.3706380281276624,0
3129,3129,2191,1254450,rico rodriguez stand firm,1991,9.884559542650608,0
3130,3130,3192,1739596,scooby doo pa pa,314,14.055111539794545,0
